DATE (MM/DD/YYYY),HOUR-EST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Direct (Bird estimated) [W/m^2],Avg Air Temperature [deg C],Avg Rel Humidity [%],Avg Avg Wind Speed @ 42ft [m/s],Avg Peak Wind Speed @ 42ft [m/s],Avg Avg Wind Direction @ 42ft [deg from N],Avg Est Pressure [mBar],Avg Precipitation [mm],Avg Precipitation (Accumulated) [mm]
4/28/12,10,0,0,0,0,0,0,0,0,0,0,0,0
4/28/12,11,0,0,0,0,0,0,0,0,0,0,0,0
4/28/12,12,0,0,0,0,0,0,0,0,0,0,0,0
4/28/12,13,0,0,0,0,0,0,0,0,0,0,0,0
4/28/12,14,0,0,0,0,0,0,0,0,0,0,0,0
4/28/12,15,0,0,0,0,0,0,0,0,0,0,0,0
4/28/12,16,0,0,0,0,0,0,0,0,0,0,0,0
4/28/12,17,0,0,0,0,0,0,0,0,0,0,0,0
4/28/12,18,0,0,0,0,0,0,0,0,0,0,0,0
4/28/12,19,0,0,0,0,0,0,0,0,0,0,0,0
4/28/12,20,0,0,0,0,0,0,0,0,0,0,0,0
4/28/12,21,0,0,0,0,0,0,0,0,0,0,0,0
4/28/12,22,0,0,0,0,0,0,0,0,0,0,0,0
4/28/12,23,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,1,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,2,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,3,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,4,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,5,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,6,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,7,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,8,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,9,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,10,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,11,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,12,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,13,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,14,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,15,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,16,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,17,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,18,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,19,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,20,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,21,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,22,0,0,0,0,0,0,0,0,0,0,0,0
4/29/12,23,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,1,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,2,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,3,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,4,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,5,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,6,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,7,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,8,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,9,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,10,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,11,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,12,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,13,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,14,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,15,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,16,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,17,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,18,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,19,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,20,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,21,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,22,0,0,0,0,0,0,0,0,0,0,0,0
4/30/12,23,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,1,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,2,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,3,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,4,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,5,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,6,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,7,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,8,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,9,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,10,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,11,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,12,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,13,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,14,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,15,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,16,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,17,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,18,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,19,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,20,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,21,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,22,0,0,0,0,0,0,0,0,0,0,0,0
5/1/12,23,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,0,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,1,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,2,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,3,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,4,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,5,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,6,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,7,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,8,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,9,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,10,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,11,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,12,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,13,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,14,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,15,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,16,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,17,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,18,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,19,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,20,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,21,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,22,0,0,0,0,0,0,0,0,0,0,0,0
5/2/12,23,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,0,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,1,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,2,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,3,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,4,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,5,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,6,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,7,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,8,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,9,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,10,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,11,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,12,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,13,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,14,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,15,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,16,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,17,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,18,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,19,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,20,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,21,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,22,0,0,0,0,0,0,0,0,0,0,0,0
5/3/12,23,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,0,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,1,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,2,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,3,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,4,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,5,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,6,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,7,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,8,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,9,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,10,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,11,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,12,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,13,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,14,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,15,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,16,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,17,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,18,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,19,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,20,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,21,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,22,0,0,0,0,0,0,0,0,0,0,0,0
5/4/12,23,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,0,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,1,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,2,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,3,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,4,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,5,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,6,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,7,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,8,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,9,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,10,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,11,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,12,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,13,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,14,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,15,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,16,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,17,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,18,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,19,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,20,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,21,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,22,0,0,0,0,0,0,0,0,0,0,0,0
5/5/12,23,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,0,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,1,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,2,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,3,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,4,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,5,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,6,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,7,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,8,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,9,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,10,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,11,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,12,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,13,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,14,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,15,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,16,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,17,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,18,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,19,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,20,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,21,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,22,0,0,0,0,0,0,0,0,0,0,0,0
5/6/12,23,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,0,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,1,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,2,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,3,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,4,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,5,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,6,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,7,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,8,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,9,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,10,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,11,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,12,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,13,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,14,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,15,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,16,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,17,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,18,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,19,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,20,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,21,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,22,0,0,0,0,0,0,0,0,0,0,0,0
5/7/12,23,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,0,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,1,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,2,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,3,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,4,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,5,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,6,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,7,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,8,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,9,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,10,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,11,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,12,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,13,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,14,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,15,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,16,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,17,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,18,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,19,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,20,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,21,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,22,0,0,0,0,0,0,0,0,0,0,0,0
5/8/12,23,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,0,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,1,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,2,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,3,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,4,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,5,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,6,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,7,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,8,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,9,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,10,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,11,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,12,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,13,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,14,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,15,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,16,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,17,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,18,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,19,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,20,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,21,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,22,0,0,0,0,0,0,0,0,0,0,0,0
5/9/12,23,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,0,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,1,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,2,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,3,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,4,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,5,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,6,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,7,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,8,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,9,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,10,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,11,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,12,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,13,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,14,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,15,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,16,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,17,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,18,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,19,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,20,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,21,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,22,0,0,0,0,0,0,0,0,0,0,0,0
5/10/12,23,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,1,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,2,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,3,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,4,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,5,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,6,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,7,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,8,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,9,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,10,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,11,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,12,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,13,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,14,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,15,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,16,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,17,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,18,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,19,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,20,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,21,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,22,0,0,0,0,0,0,0,0,0,0,0,0
5/11/12,23,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,0,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,1,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,2,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,3,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,4,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,5,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,6,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,7,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,8,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,9,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,10,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,11,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,12,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,13,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,14,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,15,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,16,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,17,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,18,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,19,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,20,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,21,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,22,0,0,0,0,0,0,0,0,0,0,0,0
5/12/12,23,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,0,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,1,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,2,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,3,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,4,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,5,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,6,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,7,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,8,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,9,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,10,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,11,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,12,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,13,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,14,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,15,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,16,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,17,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,18,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,19,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,20,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,21,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,22,0,0,0,0,0,0,0,0,0,0,0,0
5/13/12,23,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,0,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,1,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,2,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,3,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,4,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,5,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,6,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,7,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,8,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,9,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,10,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,11,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,12,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,13,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,14,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,15,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,16,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,17,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,18,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,19,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,20,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,21,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,22,0,0,0,0,0,0,0,0,0,0,0,0
5/14/12,23,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,1,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,2,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,3,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,4,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,5,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,6,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,7,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,8,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,9,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,10,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,11,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,12,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,13,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,14,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,15,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,16,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,17,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,18,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,19,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,20,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,21,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,22,0,0,0,0,0,0,0,0,0,0,0,0
5/15/12,23,0,0,0,0,0,0,0,0,0,0,0,0
5/16/12,0,0,0,0,0,0,0,0,0,0,0,0,0
5/16/12,1,0,0,0,0,0,0,0,0,0,0,0,0
5/16/12,2,0,0,0,0,0,0,0,0,0,0,0,0
5/16/12,3,0,0,0,0,0,0,0,0,0,0,0,0
5/16/12,4,0,0,0,0,0,0,0,0,0,0,0,0
5/16/12,5,0,0,0,0,0,0,0,0,0,0,0,0
5/16/12,6,0,0,0,0,0,0,0,0,0,0,0,0
5/16/12,7,0,0,0,0,0,0,0,0,0,0,0,0
